bearing_id,transh_object_id,case_id,bearing_name,raw_label,default_fault_type,default_fault_position,default_fault_severity,diagnosis_confidence,rca_confidence,true_reason_id,true_reason_type,true_stage,design_id,material_batch_id,manufacturing_batch_id,assembly_id,inspection_id,operation_id,has_design,has_material,has_manufacturing,has_assembly,has_inspection,has_operation,lifecycle_complete,display_label,remark
BRG-00001,BRG-00001,BFB-00001,BRG-00001,OR014,outer_race_fault,outer_race,medium,0.6635,0.6369,BASM-00001,AssemblyRecord,assembly,BDES-00407,BMAT-00415,BMAN-00361,BASM-00001,BINSP-00001,BOPR-00001,1,1,1,1,1,1,1,BRG-00001 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04266,BRG-04266,BFB-04266,BRG-04266,IR021,inner_race_fault,inner_race,severe,0.722,0.649,BASM-04266,AssemblyRecord,assembly,BDES-00034,BMAT-00110,BMAN-01110,BASM-04266,BINSP-04266,BOPR-04266,1,1,1,1,1,1,1,BRG-04266 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04267,BRG-04267,BFB-04267,BRG-04267,IR014,inner_race_fault,inner_race,medium,0.7392,0.6325,BOPR-04267,MaintenanceRecord,operation,BDES-00096,BMAT-00225,BMAN-00887,BASM-04267,BINSP-04267,BOPR-04267,1,1,1,1,1,1,1,BRG-04267 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04268,BRG-04268,BFB-04268,BRG-04268,IR007,inner_race_fault,inner_race,slight,0.6341,0.614,BMAT-00326,MaterialBatch,material,BDES-00583,BMAT-00326,BMAN-00652,BASM-04268,BINSP-04268,BOPR-04268,1,1,1,1,1,1,1,BRG-04268 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04269,BRG-04269,BFB-04269,BRG-04269,IR021,inner_race_fault,inner_race,severe,0.6678,0.6897,BMAN-00097,ManufacturingBatch,manufacturing,BDES-00148,BMAT-00426,BMAN-00097,BASM-04269,BINSP-04269,BOPR-04269,1,1,1,1,1,1,1,BRG-04269 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04270,BRG-04270,BFB-04270,BRG-04270,B014,rolling_element_fault,rolling_element,medium,0.664,0.6698,BMAT-00327,MaterialBatch,material,BDES-00696,BMAT-00327,BMAN-00506,BASM-04270,BINSP-04270,BOPR-04270,1,1,1,1,1,1,1,BRG-04270 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04271,BRG-04271,BFB-04271,BRG-04271,OR014,outer_race_fault,outer_race,medium,0.7173,0.6325,BMAN-00342,ManufacturingBatch,manufacturing,BDES-00355,BMAT-00397,BMAN-00342,BASM-04271,BINSP-04271,BOPR-04271,1,1,1,1,1,1,1,BRG-04271 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04272,BRG-04272,BFB-04272,BRG-04272,OR014,outer_race_fault,outer_race,medium,0.7172,0.7679,BDES-00505,BearingDesignSpec,design,BDES-00505,BMAT-00339,BMAN-00455,BASM-04272,BINSP-04272,BOPR-04272,1,1,1,1,1,1,1,BRG-04272 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04273,BRG-04273,BFB-04273,BRG-04273,B014,rolling_element_fault,rolling_element,medium,0.6769,0.5634,BMAT-00161,MaterialBatch,material,BDES-00751,BMAT-00161,BMAN-00795,BASM-04273,BINSP-04273,BOPR-04273,1,1,1,1,1,1,1,BRG-04273 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04274,BRG-04274,BFB-04274,BRG-04274,IR021,inner_race_fault,inner_race,severe,0.7486,0.7585,BMAN-00767,ManufacturingBatch,manufacturing,BDES-00547,BMAT-00263,BMAN-00767,BASM-04274,BINSP-04274,BOPR-04274,1,1,1,1,1,1,1,BRG-04274 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04275,BRG-04275,BFB-04275,BRG-04275,B014,rolling_element_fault,rolling_element,medium,0.6733,0.6998,BMAT-00288,MaterialBatch,material,BDES-00462,BMAT-00288,BMAN-00464,BASM-04275,BINSP-04275,BOPR-04275,1,1,1,1,1,1,1,BRG-04275 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04276,BRG-04276,BFB-04276,BRG-04276,OR014,outer_race_fault,outer_race,medium,0.7646,0.6508,BASM-04276,AssemblyRecord,assembly,BDES-00401,BMAT-00086,BMAN-00995,BASM-04276,BINSP-04276,BOPR-04276,1,1,1,1,1,1,1,BRG-04276 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04277,BRG-04277,BFB-04277,BRG-04277,OR014,outer_race_fault,outer_race,medium,0.6365,0.7062,BDES-00066,BearingDesignSpec,design,BDES-00066,BMAT-00358,BMAN-00353,BASM-04277,BINSP-04277,BOPR-04277,1,1,1,1,1,1,1,BRG-04277 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04278,BRG-04278,BFB-04278,BRG-04278,OR014,outer_race_fault,outer_race,medium,0.7074,0.6954,BMAN-00569,ManufacturingBatch,manufacturing,BDES-00068,BMAT-00222,BMAN-00569,BASM-04278,BINSP-04278,BOPR-04278,1,1,1,1,1,1,1,BRG-04278 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04279,BRG-04279,BFB-04279,BRG-04279,B007,rolling_element_fault,rolling_element,slight,0.6081,0.6263,BMAN-00139,ManufacturingBatch,manufacturing,BDES-00523,BMAT-00262,BMAN-00139,BASM-04279,BINSP-04279,BOPR-04279,1,1,1,1,1,1,1,BRG-04279 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04280,BRG-04280,BFB-04280,BRG-04280,OR021,outer_race_fault,outer_race,severe,0.6741,0.7679,BMAT-00016,MaterialBatch,material,BDES-00018,BMAT-00016,BMAN-00288,BASM-04280,BINSP-04280,BOPR-04280,1,1,1,1,1,1,1,BRG-04280 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04281,BRG-04281,BFB-04281,BRG-04281,Normal,normal,none,normal,0.9082,0.8141,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00652,BMAT-00157,BMAN-00790,BASM-04281,BINSP-04281,BOPR-04281,1,1,1,1,1,1,1,BRG-04281 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04282,BRG-04282,BFB-04282,BRG-04282,IR021,inner_race_fault,inner_race,severe,0.7332,0.6834,BASM-04282,AssemblyRecord,assembly,BDES-00501,BMAT-00073,BMAN-00661,BASM-04282,BINSP-04282,BOPR-04282,1,1,1,1,1,1,1,BRG-04282 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04283,BRG-04283,BFB-04283,BRG-04283,B014,rolling_element_fault,rolling_element,medium,0.7841,0.7564,BMAT-00308,MaterialBatch,material,BDES-00408,BMAT-00308,BMAN-00414,BASM-04283,BINSP-04283,BOPR-04283,1,1,1,1,1,1,1,BRG-04283 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04284,BRG-04284,BFB-04284,BRG-04284,OR007,outer_race_fault,outer_race,slight,0.7442,0.5964,BMAN-00631,ManufacturingBatch,manufacturing,BDES-00673,BMAT-00424,BMAN-00631,BASM-04284,BINSP-04284,BOPR-04284,1,1,1,1,1,1,1,BRG-04284 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04285,BRG-04285,BFB-04285,BRG-04285,IR021,inner_race_fault,inner_race,severe,0.7005,0.7423,BASM-04285,AssemblyRecord,assembly,BDES-00588,BMAT-00206,BMAN-00177,BASM-04285,BINSP-04285,BOPR-04285,1,1,1,1,1,1,1,BRG-04285 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04286,BRG-04286,BFB-04286,BRG-04286,IR014,inner_race_fault,inner_race,medium,0.7337,0.6366,BASM-04286,AssemblyRecord,assembly,BDES-00027,BMAT-00059,BMAN-00862,BASM-04286,BINSP-04286,BOPR-04286,1,1,1,1,1,1,1,BRG-04286 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04287,BRG-04287,BFB-04287,BRG-04287,Normal,normal,none,normal,0.9248,0.8132,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00163,BMAT-00348,BMAN-00846,BASM-04287,BINSP-04287,BOPR-04287,1,1,1,1,1,1,1,BRG-04287 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04288,BRG-04288,BFB-04288,BRG-04288,OR007,outer_race_fault,outer_race,slight,0.7482,0.5963,BASM-04288,AssemblyRecord,assembly,BDES-00715,BMAT-00226,BMAN-00233,BASM-04288,BINSP-04288,BOPR-04288,1,1,1,1,1,1,1,BRG-04288 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04289,BRG-04289,BFB-04289,BRG-04289,Normal,normal,none,normal,0.942,0.8509,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00656,BMAT-00281,BMAN-00608,BASM-04289,BINSP-04289,BOPR-04289,1,1,1,1,1,1,1,BRG-04289 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04290,BRG-04290,BFB-04290,BRG-04290,B014,rolling_element_fault,rolling_element,medium,0.711,0.7404,BMAN-00485,ManufacturingBatch,manufacturing,BDES-00032,BMAT-00133,BMAN-00485,BASM-04290,BINSP-04290,BOPR-04290,1,1,1,1,1,1,1,BRG-04290 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04291,BRG-04291,BFB-04291,BRG-04291,Normal,normal,none,normal,0.882,0.8127,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00645,BMAT-00392,BMAN-01047,BASM-04291,BINSP-04291,BOPR-04291,1,1,1,1,1,1,1,BRG-04291 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04292,BRG-04292,BFB-04292,BRG-04292,OR021,outer_race_fault,outer_race,severe,0.7362,0.616,BDES-00228,BearingDesignSpec,design,BDES-00228,BMAT-00050,BMAN-00163,BASM-04292,BINSP-04292,BOPR-04292,1,1,1,1,1,1,1,BRG-04292 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04293,BRG-04293,BFB-04293,BRG-04293,B007,rolling_element_fault,rolling_element,slight,0.6513,0.6504,BINSP-04293,InspectionRecord,inspection,BDES-00103,BMAT-00113,BMAN-00390,BASM-04293,BINSP-04293,BOPR-04293,1,1,1,1,1,1,1,BRG-04293 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04294,BRG-04294,BFB-04294,BRG-04294,OR007,outer_race_fault,outer_race,slight,0.6581,0.6479,BMAT-00155,MaterialBatch,material,BDES-00292,BMAT-00155,BMAN-01048,BASM-04294,BINSP-04294,BOPR-04294,1,1,1,1,1,1,1,BRG-04294 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04295,BRG-04295,BFB-04295,BRG-04295,IR014,inner_race_fault,inner_race,medium,0.709,0.6527,BMAN-00272,ManufacturingBatch,manufacturing,BDES-00325,BMAT-00059,BMAN-00272,BASM-04295,BINSP-04295,BOPR-04295,1,1,1,1,1,1,1,BRG-04295 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04296,BRG-04296,BFB-04296,BRG-04296,IR007,inner_race_fault,inner_race,slight,0.7171,0.6288,BMAN-01134,ManufacturingBatch,manufacturing,BDES-00262,BMAT-00026,BMAN-01134,BASM-04296,BINSP-04296,BOPR-04296,1,1,1,1,1,1,1,BRG-04296 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04297,BRG-04297,BFB-04297,BRG-04297,Normal,normal,none,normal,0.9426,0.8491,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00675,BMAT-00179,BMAN-00477,BASM-04297,BINSP-04297,BOPR-04297,1,1,1,1,1,1,1,BRG-04297 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04298,BRG-04298,BFB-04298,BRG-04298,IR014,inner_race_fault,inner_race,medium,0.7281,0.6497,BASM-04298,AssemblyRecord,assembly,BDES-00548,BMAT-00068,BMAN-01021,BASM-04298,BINSP-04298,BOPR-04298,1,1,1,1,1,1,1,BRG-04298 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04299,BRG-04299,BFB-04299,BRG-04299,Normal,normal,none,normal,0.9464,0.8233,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00736,BMAT-00318,BMAN-00904,BASM-04299,BINSP-04299,BOPR-04299,1,1,1,1,1,1,1,BRG-04299 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04300,BRG-04300,BFB-04300,BRG-04300,OR021,outer_race_fault,outer_race,severe,0.6549,0.7369,BMAT-00180,MaterialBatch,material,BDES-00779,BMAT-00180,BMAN-00681,BASM-04300,BINSP-04300,BOPR-04300,1,1,1,1,1,1,1,BRG-04300 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04301,BRG-04301,BFB-04301,BRG-04301,Normal,normal,none,normal,0.8728,0.8261,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00113,BMAT-00140,BMAN-00151,BASM-04301,BINSP-04301,BOPR-04301,1,1,1,1,1,1,1,BRG-04301 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04302,BRG-04302,BFB-04302,BRG-04302,IR007,inner_race_fault,inner_race,slight,0.6849,0.6555,BOPR-04302,MaintenanceRecord,operation,BDES-00584,BMAT-00132,BMAN-01049,BASM-04302,BINSP-04302,BOPR-04302,1,1,1,1,1,1,1,BRG-04302 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04303,BRG-04303,BFB-04303,BRG-04303,B007,rolling_element_fault,rolling_element,slight,0.6322,0.6043,BMAT-00285,MaterialBatch,material,BDES-00653,BMAT-00285,BMAN-00945,BASM-04303,BINSP-04303,BOPR-04303,1,1,1,1,1,1,1,BRG-04303 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04304,BRG-04304,BFB-04304,BRG-04304,IR014,inner_race_fault,inner_race,medium,0.7031,0.7384,BMAT-00115,MaterialBatch,material,BDES-00673,BMAT-00115,BMAN-00519,BASM-04304,BINSP-04304,BOPR-04304,1,1,1,1,1,1,1,BRG-04304 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04305,BRG-04305,BFB-04305,BRG-04305,B014,rolling_element_fault,rolling_element,medium,0.7247,0.7907,BINSP-04305,InspectionRecord,inspection,BDES-00614,BMAT-00209,BMAN-00384,BASM-04305,BINSP-04305,BOPR-04305,1,1,1,1,1,1,1,BRG-04305 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04306,BRG-04306,BFB-04306,BRG-04306,OR014,outer_race_fault,outer_race,medium,0.7216,0.6076,BASM-04306,AssemblyRecord,assembly,BDES-00563,BMAT-00118,BMAN-01173,BASM-04306,BINSP-04306,BOPR-04306,1,1,1,1,1,1,1,BRG-04306 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04307,BRG-04307,BFB-04307,BRG-04307,IR021,inner_race_fault,inner_race,severe,0.7156,0.6012,BMAN-00498,ManufacturingBatch,manufacturing,BDES-00443,BMAT-00172,BMAN-00498,BASM-04307,BINSP-04307,BOPR-04307,1,1,1,1,1,1,1,BRG-04307 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04308,BRG-04308,BFB-04308,BRG-04308,IR007,inner_race_fault,inner_race,slight,0.6682,0.6665,BASM-04308,AssemblyRecord,assembly,BDES-00192,BMAT-00405,BMAN-00879,BASM-04308,BINSP-04308,BOPR-04308,1,1,1,1,1,1,1,BRG-04308 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04309,BRG-04309,BFB-04309,BRG-04309,Normal,normal,none,normal,0.9468,0.8668,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00513,BMAT-00272,BMAN-00379,BASM-04309,BINSP-04309,BOPR-04309,1,1,1,1,1,1,1,BRG-04309 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04310,BRG-04310,BFB-04310,BRG-04310,OR021,outer_race_fault,outer_race,severe,0.7215,0.6579,BDES-00517,BearingDesignSpec,design,BDES-00517,BMAT-00233,BMAN-00836,BASM-04310,BINSP-04310,BOPR-04310,1,1,1,1,1,1,1,BRG-04310 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04311,BRG-04311,BFB-04311,BRG-04311,IR014,inner_race_fault,inner_race,medium,0.6682,0.6766,BMAN-00730,ManufacturingBatch,manufacturing,BDES-00714,BMAT-00355,BMAN-00730,BASM-04311,BINSP-04311,BOPR-04311,1,1,1,1,1,1,1,BRG-04311 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04312,BRG-04312,BFB-04312,BRG-04312,OR007,outer_race_fault,outer_race,slight,0.6943,0.6794,BDES-00676,BearingDesignSpec,design,BDES-00676,BMAT-00024,BMAN-00520,BASM-04312,BINSP-04312,BOPR-04312,1,1,1,1,1,1,1,BRG-04312 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04313,BRG-04313,BFB-04313,BRG-04313,IR014,inner_race_fault,inner_race,medium,0.7243,0.6492,BASM-04313,AssemblyRecord,assembly,BDES-00541,BMAT-00485,BMAN-00791,BASM-04313,BINSP-04313,BOPR-04313,1,1,1,1,1,1,1,BRG-04313 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04314,BRG-04314,BFB-04314,BRG-04314,IR014,inner_race_fault,inner_race,medium,0.7225,0.6178,BMAN-00014,ManufacturingBatch,manufacturing,BDES-00691,BMAT-00483,BMAN-00014,BASM-04314,BINSP-04314,BOPR-04314,1,1,1,1,1,1,1,BRG-04314 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04315,BRG-04315,BFB-04315,BRG-04315,B014,rolling_element_fault,rolling_element,medium,0.6424,0.6294,BMAT-00182,MaterialBatch,material,BDES-00105,BMAT-00182,BMAN-00534,BASM-04315,BINSP-04315,BOPR-04315,1,1,1,1,1,1,1,BRG-04315 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04316,BRG-04316,BFB-04316,BRG-04316,IR021,inner_race_fault,inner_race,severe,0.7283,0.7445,BMAN-00678,ManufacturingBatch,manufacturing,BDES-00674,BMAT-00355,BMAN-00678,BASM-04316,BINSP-04316,BOPR-04316,1,1,1,1,1,1,1,BRG-04316 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04317,BRG-04317,BFB-04317,BRG-04317,IR007,inner_race_fault,inner_race,slight,0.6922,0.6999,BDES-00019,BearingDesignSpec,design,BDES-00019,BMAT-00418,BMAN-00832,BASM-04317,BINSP-04317,BOPR-04317,1,1,1,1,1,1,1,BRG-04317 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04318,BRG-04318,BFB-04318,BRG-04318,IR021,inner_race_fault,inner_race,severe,0.6666,0.6927,BMAN-00687,ManufacturingBatch,manufacturing,BDES-00084,BMAT-00487,BMAN-00687,BASM-04318,BINSP-04318,BOPR-04318,1,1,1,1,1,1,1,BRG-04318 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04319,BRG-04319,BFB-04319,BRG-04319,IR014,inner_race_fault,inner_race,medium,0.6429,0.6774,BDES-00508,BearingDesignSpec,design,BDES-00508,BMAT-00412,BMAN-00062,BASM-04319,BINSP-04319,BOPR-04319,1,1,1,1,1,1,1,BRG-04319 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-04320,BRG-04320,BFB-04320,BRG-04320,OR007,outer_race_fault,outer_race,slight,0.6653,0.676,BMAN-00637,ManufacturingBatch,manufacturing,BDES-00486,BMAT-00096,BMAN-00637,BASM-04320,BINSP-04320,BOPR-04320,1,1,1,1,1,1,1,BRG-04320 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
