feedback_id,bearing_id,raw_label,fault_type,fault_position,fault_severity,diagnosis_confidence,rca_text,fault_evolution_text,rca_confidence,true_reason_id,true_reason_type,true_stage
BFB-04754,BRG-04754,OR014,outer_race_fault,outer_race,medium,0.7252,该样本的生命周期风险在装配阶段较突出，能够解释当前中等外圈故障的主要失效模式。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.7127,BASM-04754,AssemblyRecord,assembly
BFB-04755,BRG-04755,Normal,normal,none,normal,0.917,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8575,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04756,BRG-04756,IR007,inner_race_fault,inner_race,slight,0.6657,该样本的生命周期风险在设计阶段较突出，能够解释当前轻微内圈故障的主要失效模式。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6325,BDES-00127,BearingDesignSpec,design
BFB-04757,BRG-04757,OR021,outer_race_fault,outer_race,severe,0.7887,该样本的生命周期风险在材料阶段较突出，能够解释当前严重外圈故障的主要失效模式。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.7235,BMAT-00019,MaterialBatch,material
BFB-04758,BRG-04758,OR014,outer_race_fault,outer_race,medium,0.7238,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00395。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.6684,BMAN-00395,ManufacturingBatch,manufacturing
BFB-04759,BRG-04759,Normal,normal,none,normal,0.9311,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8345,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04760,BRG-04760,B014,rolling_element_fault,rolling_element,medium,0.7029,诊断结果显示轴承出现中等滚动体故障，根因更可能来自设计阶段实体 BDES-00199 的风险累积。,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6772,BDES-00199,BearingDesignSpec,design
BFB-04761,BRG-04761,IR021,inner_race_fault,inner_race,severe,0.6775,该样本的生命周期风险在制造阶段较突出，能够解释当前严重内圈故障的主要失效模式。,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6038,BMAN-01110,ManufacturingBatch,manufacturing
BFB-04762,BRG-04762,B007,rolling_element_fault,rolling_element,slight,0.7105,诊断结果显示轴承出现轻微滚动体故障，根因更可能来自设计阶段实体 BDES-00227 的风险累积。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.6703,BDES-00227,BearingDesignSpec,design
BFB-04763,BRG-04763,IR007,inner_race_fault,inner_race,slight,0.7241,该样本的生命周期风险在制造阶段较突出，能够解释当前轻微内圈故障的主要失效模式。,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6435,BMAN-00478,ManufacturingBatch,manufacturing
BFB-04764,BRG-04764,IR021,inner_race_fault,inner_race,severe,0.7233,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-04764。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7047,BASM-04764,AssemblyRecord,assembly
BFB-04765,BRG-04765,B014,rolling_element_fault,rolling_element,medium,0.7233,诊断结果显示轴承出现中等滚动体故障，根因更可能来自检测阶段实体 BINSP-04765 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6704,BINSP-04765,InspectionRecord,inspection
BFB-04766,BRG-04766,B021,rolling_element_fault,rolling_element,severe,0.698,该样本的生命周期风险在材料阶段较突出，能够解释当前严重滚动体故障的主要失效模式。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重滚动体故障。,0.7328,BMAT-00168,MaterialBatch,material
BFB-04767,BRG-04767,OR021,outer_race_fault,outer_race,severe,0.744,诊断结果显示轴承出现严重外圈故障，根因更可能来自制造阶段实体 BMAN-00216 的风险累积。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.7135,BMAN-00216,ManufacturingBatch,manufacturing
BFB-04768,BRG-04768,B014,rolling_element_fault,rolling_element,medium,0.6984,诊断结果显示轴承出现中等滚动体故障，根因更可能来自检测阶段实体 BINSP-04768 的风险累积。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.6104,BINSP-04768,InspectionRecord,inspection
BFB-04769,BRG-04769,Normal,normal,none,normal,0.93,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8132,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04770,BRG-04770,IR021,inner_race_fault,inner_race,severe,0.7789,诊断结果显示轴承出现严重内圈故障，根因更可能来自材料阶段实体 BMAT-00383 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6868,BMAT-00383,MaterialBatch,material
BFB-04771,BRG-04771,IR007,inner_race_fault,inner_race,slight,0.6483,诊断结果显示轴承出现轻微内圈故障，根因更可能来自运维阶段实体 BOPR-04771 的风险累积。,风险首先在运维阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6662,BOPR-04771,MaintenanceRecord,operation
BFB-04772,BRG-04772,Normal,normal,none,normal,0.8885,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8409,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04773,BRG-04773,Normal,normal,none,normal,0.9138,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8052,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04774,BRG-04774,OR007,outer_race_fault,outer_race,slight,0.6407,该样本的生命周期风险在制造阶段较突出，能够解释当前轻微外圈故障的主要失效模式。,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6844,BMAN-00802,ManufacturingBatch,manufacturing
BFB-04775,BRG-04775,IR007,inner_race_fault,inner_race,slight,0.7223,诊断结果显示轴承出现轻微内圈故障，根因更可能来自检测阶段实体 BINSP-04775 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6719,BINSP-04775,InspectionRecord,inspection
BFB-04776,BRG-04776,B007,rolling_element_fault,rolling_element,slight,0.745,结合振动、峭度和温升特征，滚动体故障与装配阶段异常高度一致，优先追溯到 BASM-04776。,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6381,BASM-04776,AssemblyRecord,assembly
BFB-04777,BRG-04777,IR007,inner_race_fault,inner_race,slight,0.6936,结合振动、峭度和温升特征，内圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00358。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6542,BMAT-00358,MaterialBatch,material
BFB-04778,BRG-04778,B014,rolling_element_fault,rolling_element,medium,0.7322,结合振动、峭度和温升特征，滚动体故障与材料阶段异常高度一致，优先追溯到 BMAT-00022。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6311,BMAT-00022,MaterialBatch,material
BFB-04779,BRG-04779,IR007,inner_race_fault,inner_race,slight,0.7172,诊断结果显示轴承出现轻微内圈故障，根因更可能来自制造阶段实体 BMAN-00715 的风险累积。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微内圈故障。,0.6505,BMAN-00715,ManufacturingBatch,manufacturing
BFB-04780,BRG-04780,IR014,inner_race_fault,inner_race,medium,0.7576,诊断结果显示轴承出现中等内圈故障，根因更可能来自材料阶段实体 BMAT-00493 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7761,BMAT-00493,MaterialBatch,material
BFB-04781,BRG-04781,B014,rolling_element_fault,rolling_element,medium,0.7161,结合振动、峭度和温升特征，滚动体故障与装配阶段异常高度一致，优先追溯到 BASM-04781。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6536,BASM-04781,AssemblyRecord,assembly
BFB-04782,BRG-04782,B021,rolling_element_fault,rolling_element,severe,0.7765,诊断结果显示轴承出现严重滚动体故障，根因更可能来自制造阶段实体 BMAN-00506 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7042,BMAN-00506,ManufacturingBatch,manufacturing
BFB-04783,BRG-04783,OR014,outer_race_fault,outer_race,medium,0.6303,该样本的生命周期风险在装配阶段较突出，能够解释当前中等外圈故障的主要失效模式。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6603,BASM-04783,AssemblyRecord,assembly
BFB-04784,BRG-04784,OR014,outer_race_fault,outer_race,medium,0.7287,结合振动、峭度和温升特征，外圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00277。,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6216,BMAT-00277,MaterialBatch,material
BFB-04785,BRG-04785,OR014,outer_race_fault,outer_race,medium,0.7017,该样本的生命周期风险在材料阶段较突出，能够解释当前中等外圈故障的主要失效模式。,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7344,BMAT-00247,MaterialBatch,material
BFB-04786,BRG-04786,OR021,outer_race_fault,outer_race,severe,0.7946,结合振动、峭度和温升特征，外圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00489。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.7409,BMAT-00489,MaterialBatch,material
BFB-04787,BRG-04787,IR007,inner_race_fault,inner_race,slight,0.6265,诊断结果显示轴承出现轻微内圈故障，根因更可能来自装配阶段实体 BASM-04787 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7134,BASM-04787,AssemblyRecord,assembly
BFB-04788,BRG-04788,OR021,outer_race_fault,outer_race,severe,0.7737,该样本的生命周期风险在材料阶段较突出，能够解释当前严重外圈故障的主要失效模式。,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.5677,BMAT-00418,MaterialBatch,material
BFB-04789,BRG-04789,IR021,inner_race_fault,inner_race,severe,0.7025,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-04789。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7491,BASM-04789,AssemblyRecord,assembly
BFB-04790,BRG-04790,Normal,normal,none,normal,0.9121,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.7968,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04791,BRG-04791,OR021,outer_race_fault,outer_race,severe,0.6851,诊断结果显示轴承出现严重外圈故障，根因更可能来自制造阶段实体 BMAN-01050 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6169,BMAN-01050,ManufacturingBatch,manufacturing
BFB-04792,BRG-04792,Normal,normal,none,normal,0.9221,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8642,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04793,BRG-04793,OR007,outer_race_fault,outer_race,slight,0.729,诊断结果显示轴承出现轻微外圈故障，根因更可能来自装配阶段实体 BASM-04793 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6188,BASM-04793,AssemblyRecord,assembly
BFB-04794,BRG-04794,OR021,outer_race_fault,outer_race,severe,0.7035,诊断结果显示轴承出现严重外圈故障，根因更可能来自设计阶段实体 BDES-00138 的风险累积。,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7887,BDES-00138,BearingDesignSpec,design
BFB-04795,BRG-04795,Normal,normal,none,normal,0.8694,该轴承样本生命周期风险较低，未形成明确故障追溯链。,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8885,NORMAL_BASELINE,QualityFeedback,feedback
BFB-04796,BRG-04796,OR014,outer_race_fault,outer_race,medium,0.7064,结合振动、峭度和温升特征，外圈故障与装配阶段异常高度一致，优先追溯到 BASM-04796。,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.6759,BASM-04796,AssemblyRecord,assembly
