feedback_id,case_id,component_uid,component_code,component_name,fault_type,fault_position,fault_severity,diagnosis_confidence,rca_text,fault_evolution_text,rca_confidence,true_reason_id,true_reason_type,true_stage
HFB-04029,HCASE-04029,HCU-04029,C006,冷却器,temperature_abnormal,冷却器,medium,0.658,冷却器出现中度温度异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00014。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.6084,HDES-00014,DesignSpec,design
HFB-04030,HCASE-04030,HCU-04030,C006,冷却器,oil_leakage,冷却器,slight,0.6566,结合传感器能量和检测记录，冷却器的泄漏异常与制造阶段高风险实体 HMAN-00064 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.5581,HMAN-00064,ManufacturingBatch,manufacturing
HFB-04031,HCASE-04031,HCU-04031,C003,作动筒,flow_abnormal,作动筒,slight,0.6218,作动筒出现轻微流量异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-04031。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6172,HINSP-04031,InspectionRecord,inspection
HFB-04032,HCASE-04032,HCU-04032,C007,过滤器,pressure_abnormal,过滤器,slight,0.6439,该案例表现为轻微压力异常，根因更可能由制造阶段隐患累积触发。,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5057,HMAN-00323,ManufacturingBatch,manufacturing
HFB-04033,HCASE-04033,HCU-04033,C006,冷却器,valve_stuck,冷却器,slight,0.689,冷却器出现轻微阀芯卡滞，生命周期风险集中在装配阶段，建议优先追溯 HASM-04033。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6097,HASM-04033,AssemblyRecord,assembly
HFB-04034,HCASE-04034,HCU-04034,C005,蓄能器,vibration_abnormal,蓄能器,slight,0.6524,蓄能器出现轻微振动异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00220。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.6342,HDES-00220,DesignSpec,design
HFB-04035,HCASE-04035,HCU-04035,C007,过滤器,pressure_abnormal,过滤器,slight,0.6819,结合传感器能量和检测记录，过滤器的压力异常与装配阶段高风险实体 HASM-04035 一致。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6176,HASM-04035,AssemblyRecord,assembly
HFB-04036,HCASE-04036,HCU-04036,C003,作动筒,flow_abnormal,作动筒,slight,0.6973,该案例表现为轻微流量异常，根因更可能由运维阶段隐患累积触发。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5791,HOPR-04036,MaintenanceRecord,operation
HFB-04037,HCASE-04037,HCU-04037,C005,蓄能器,pressure_abnormal,蓄能器,medium,0.6601,该案例表现为中度压力异常，根因更可能由运维阶段隐患累积触发。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5976,HOPR-04037,MaintenanceRecord,operation
HFB-04038,HCASE-04038,HCU-04038,C011,管路总成,oil_leakage,管路总成,medium,0.7293,管路总成出现中度泄漏异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04038。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6607,HASM-04038,AssemblyRecord,assembly
HFB-04039,HCASE-04039,HCU-04039,C008,液压油箱,temperature_abnormal,液压油箱,medium,0.6892,该案例表现为中度温度异常，根因更可能由材料阶段隐患累积触发。,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5812,HMAT-00488,MaterialBatch,material
HFB-04040,HCASE-04040,HCU-04040,C007,过滤器,temperature_abnormal,过滤器,slight,0.6935,该案例表现为轻微温度异常，根因更可能由制造阶段隐患累积触发。,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5976,HMAN-00042,ManufacturingBatch,manufacturing
HFB-04041,HCASE-04041,HCU-04041,C010,节流阀,flow_abnormal,节流阀,slight,0.6441,该案例表现为轻微流量异常，根因更可能由装配阶段隐患累积触发。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6205,HASM-04041,AssemblyRecord,assembly
HFB-04042,HCASE-04042,HCU-04042,C011,管路总成,pressure_abnormal,管路总成,medium,0.7333,结合传感器能量和检测记录，管路总成的压力异常与运维阶段高风险实体 HOPR-04042 一致。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6199,HOPR-04042,MaintenanceRecord,operation
HFB-04043,HCASE-04043,HCU-04043,C011,管路总成,flow_abnormal,管路总成,medium,0.7178,管路总成出现中度流量异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00373。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6633,HMAT-00373,MaterialBatch,material
HFB-04044,HCASE-04044,HCU-04044,C008,液压油箱,temperature_abnormal,液压油箱,slight,0.6726,结合传感器能量和检测记录，液压油箱的温度异常与运维阶段高风险实体 HOPR-04044 一致。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5717,HOPR-04044,MaintenanceRecord,operation
HFB-04045,HCASE-04045,HCU-04045,C005,蓄能器,flow_abnormal,蓄能器,slight,0.6211,蓄能器出现轻微流量异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00049。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.5516,HDES-00049,DesignSpec,design
HFB-04046,HCASE-04046,HCU-04046,C011,管路总成,pressure_abnormal,管路总成,medium,0.7176,结合传感器能量和检测记录，管路总成的压力异常与设计阶段高风险实体 HPIP-00695 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5781,HPIP-00695,PipeDesignParam,design
HFB-04047,HCASE-04047,HCU-04047,C004,溢流阀,oil_leakage,溢流阀,slight,0.6039,溢流阀出现轻微泄漏异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04047。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5697,HASM-04047,AssemblyRecord,assembly
HFB-04048,HCASE-04048,HCU-04048,C009,单向阀,valve_stuck,单向阀,slight,0.6674,单向阀出现轻微阀芯卡滞，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04048。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5762,HOPR-04048,MaintenanceRecord,operation
HFB-04049,HCASE-04049,HCU-04049,C009,单向阀,pressure_abnormal,单向阀,slight,0.6153,结合传感器能量和检测记录，单向阀的压力异常与运维阶段高风险实体 HOPR-04049 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5681,HOPR-04049,MaintenanceRecord,operation
HFB-04050,HCASE-04050,HCU-04050,C011,管路总成,flow_abnormal,管路总成,medium,0.7634,结合传感器能量和检测记录，管路总成的流量异常与材料阶段高风险实体 HMAT-00262 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.5649,HMAT-00262,MaterialBatch,material
HFB-04051,HCASE-04051,HCU-04051,C011,管路总成,valve_stuck,管路总成,slight,0.7117,结合传感器能量和检测记录，管路总成的阀芯卡滞与设计阶段高风险实体 HPIP-00697 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.587,HPIP-00697,PipeDesignParam,design
HFB-04052,HCASE-04052,HCU-04052,C004,溢流阀,flow_abnormal,溢流阀,slight,0.7236,该案例表现为轻微流量异常，根因更可能由运维阶段隐患累积触发。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6456,HOPR-04052,MaintenanceRecord,operation
HFB-04053,HCASE-04053,HCU-04053,C008,液压油箱,flow_abnormal,液压油箱,slight,0.6404,液压油箱出现轻微流量异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04053。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5947,HOPR-04053,MaintenanceRecord,operation
HFB-04054,HCASE-04054,HCU-04054,C012,卸荷阀,pressure_abnormal,卸荷阀,medium,0.738,卸荷阀出现中度压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04054。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.696,HOPR-04054,MaintenanceRecord,operation
HFB-04055,HCASE-04055,HCU-04055,C011,管路总成,vibration_abnormal,管路总成,medium,0.7375,管路总成出现中度振动异常，生命周期风险集中在设计阶段，建议优先追溯 HPIP-00698。,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6329,HPIP-00698,PipeDesignParam,design
HFB-04056,HCASE-04056,HCU-04056,C008,液压油箱,temperature_abnormal,液压油箱,slight,0.68,液压油箱出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-04056。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6076,HOPR-04056,MaintenanceRecord,operation
HFB-04057,HCASE-04057,HCU-04057,C005,蓄能器,temperature_abnormal,蓄能器,slight,0.6239,结合传感器能量和检测记录，蓄能器的温度异常与材料阶段高风险实体 HMAT-00125 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5813,HMAT-00125,MaterialBatch,material
HFB-04058,HCASE-04058,HCU-04058,C008,液压油箱,pressure_abnormal,液压油箱,slight,0.6601,结合传感器能量和检测记录，液压油箱的压力异常与运维阶段高风险实体 HOPR-04058 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6223,HOPR-04058,MaintenanceRecord,operation
HFB-04059,HCASE-04059,HCU-04059,C010,节流阀,vibration_abnormal,节流阀,slight,0.6678,该案例表现为轻微振动异常，根因更可能由运维阶段隐患累积触发。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.559,HOPR-04059,MaintenanceRecord,operation
HFB-04060,HCASE-04060,HCU-04060,C007,过滤器,flow_abnormal,过滤器,slight,0.6829,过滤器出现轻微流量异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00482。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5691,HMAT-00482,MaterialBatch,material
HFB-04061,HCASE-04061,HCU-04061,C011,管路总成,pressure_abnormal,管路总成,medium,0.726,结合传感器能量和检测记录，管路总成的压力异常与设计阶段高风险实体 HPIP-00699 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6152,HPIP-00699,PipeDesignParam,design
HFB-04062,HCASE-04062,HCU-04062,C005,蓄能器,vibration_abnormal,蓄能器,slight,0.6792,该案例表现为轻微振动异常，根因更可能由设计阶段隐患累积触发。,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5934,HDES-00470,DesignSpec,design
HFB-04063,HCASE-04063,HCU-04063,C004,溢流阀,oil_leakage,溢流阀,slight,0.7991,溢流阀出现轻微泄漏异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04063。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6825,HASM-04063,AssemblyRecord,assembly
HFB-04064,HCASE-04064,HCU-04064,C011,管路总成,oil_leakage,管路总成,medium,0.7639,该案例表现为中度泄漏异常，根因更可能由装配阶段隐患累积触发。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.648,HASM-04064,AssemblyRecord,assembly
HFB-04065,HCASE-04065,HCU-04065,C004,溢流阀,pressure_abnormal,溢流阀,slight,0.6391,结合传感器能量和检测记录，溢流阀的压力异常与运维阶段高风险实体 HOPR-04065 一致。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5993,HOPR-04065,MaintenanceRecord,operation
HFB-04066,HCASE-04066,HCU-04066,C006,冷却器,flow_abnormal,冷却器,slight,0.6501,该案例表现为轻微流量异常，根因更可能由运维阶段隐患累积触发。,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5725,HOPR-04066,MaintenanceRecord,operation
HFB-04067,HCASE-04067,HCU-04067,C005,蓄能器,pressure_abnormal,蓄能器,medium,0.665,结合传感器能量和检测记录，蓄能器的压力异常与材料阶段高风险实体 HMAT-00470 一致。,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5813,HMAT-00470,MaterialBatch,material
HFB-04068,HCASE-04068,HCU-04068,C012,卸荷阀,oil_leakage,卸荷阀,medium,0.6721,卸荷阀出现中度泄漏异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-04068。,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5831,HASM-04068,AssemblyRecord,assembly
HFB-04069,HCASE-04069,HCU-04069,C011,管路总成,pressure_abnormal,管路总成,medium,0.7215,管路总成出现中度压力异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00894。,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6044,HMAN-00894,ManufacturingBatch,manufacturing
HFB-04070,HCASE-04070,HCU-04070,C010,节流阀,flow_abnormal,节流阀,slight,0.6754,结合传感器能量和检测记录，节流阀的流量异常与装配阶段高风险实体 HASM-04070 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6319,HASM-04070,AssemblyRecord,assembly
HFB-04071,HCASE-04071,HCU-04071,C004,溢流阀,valve_stuck,溢流阀,medium,0.7454,结合传感器能量和检测记录，溢流阀的阀芯卡滞与制造阶段高风险实体 HMAN-01143 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6483,HMAN-01143,ManufacturingBatch,manufacturing
HFB-04072,HCASE-04072,HCU-04072,C008,液压油箱,pressure_abnormal,液压油箱,medium,0.7339,结合传感器能量和检测记录，液压油箱的压力异常与制造阶段高风险实体 HMAN-00910 一致。,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.5841,HMAN-00910,ManufacturingBatch,manufacturing
HFB-04073,HCASE-04073,HCU-04073,C004,溢流阀,vibration_abnormal,溢流阀,slight,0.6383,结合传感器能量和检测记录，溢流阀的振动异常与材料阶段高风险实体 HMAT-00308 一致。,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.565,HMAT-00308,MaterialBatch,material
